no;date_publish;province;source_web;url;key_word;date_access;species;kabupaten_m;quantity;news_publish;news_title;news_content
1;09/11/2019;sumatera utara;bbc_news;https://www.bbc.com/indonesia/indonesia-50342554;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;Dairi, Humbang Hasundutan, Deli Serdang, Medan, Karo, Toba Samosir, Serdang Bedagai, Tapanuli Utara, Tapanuli Tengah, Tapanuli Selatan, dan Samosir.;4682;;;
2;21/12/2019;sumatera utara;voa_indonesia;https://www.voaindonesia.com/a/demam-babi-afrika-mewabah-di-sumut-30-000-babi-mati/5213961.html;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;Dairi, Humbang Hasundutan, Deli Serdang, Karo, Toba Samosir, Tapanuli Utara, Tapanuli Tengah, Tapanuli Selatan, Samosir, Simalungun, Pakpak Bharat, Langkat, Tebing Tinggi, Pematang Siantar, Serdang Bedagai dan Medan;30000;;;
3;08/11/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191108141410-4-113768/mirip-china-flu-babi-indikasi-serang-ribuan-babi-di-sumut;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;4682;;;
4;07/11/2019;sumatera utara;kompas;https://www.kompas.id/baca/utama/2019/11/07/kolera-mewabah-lebih-dari-4-600-babi-mati-di-sumut/;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;4600;;;
5;07/12/2019;sumatera utara;antara_sumbar;https://sumbar.antaranews.com/berita/311600/22985-ekor-babi-mati-di-sumut-akibat-virus-kolera-babi;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;Dairi, Humbang Hasundutan, Deli Serdang, Medan, Karo, Toba Samosir, Serdang Bedagai, Tapanuli Utara, Tapanuli Tengah, Tapanuli Selatan, Samosir, Simalungun, Pakpak Bharat, Tebing Tinggi, Siantar, dan Langkat;22985;;;
6;07/12/2019;sumatera utara;kompas;https://www.kompas.id/baca/utama/2019/12/07/kematian-ternak-akibat-demam-babi-afrika-masih-terjadi-di-sumut;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;23000;;;
7;26/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191226184808-4-125866/wabah-flu-babi-serang-sumut-sudah-mengkhawatirkan;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;27070;;;
8;09/10/2019;sumatera utara;antara;https://www.antaranews.com/berita/1104284/puluhan-ternak-babi-mati-mendadak-di-tapanuli-utara;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;tapanuli utara;;;;
9;10/11/2019;sumatera utara;kompas;https://sains.kompas.com/read/2019/11/10/170300323/4.682-babi-di-sumut-mati-karena-penyakit-hog-cholera-apa-itu-?page=all;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;4682;;;
10;27/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191227135211-4-126035/flu-babi-kepung-sumut-jutaan-babi-di-ri-harus-diselamatkan;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;27070;;;
11;09/12/2019;sumatera utara;kompas;https://www.kompas.id/baca/nusantara/2019/12/09/peternak-babi-sumut-tunggu-sikap-pemerintah;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;;;;
12;06/12/2019;sumatera utara;kompas;https://sains.kompas.com/read/2019/12/06/193200323/apa-itu-african-swine-fever-penyebab-kematian-20.500-babi-di-sumut-?page=all;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;20500;;;
13;11/11/2019;sumatera utara;antara_jateng;https://jateng.antaranews.com/berita/274660/ribuan-babi-mati-akibat-virus-kolera;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;5800;;;
14;31/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191231142801-4-126708/flu-babi-teror-sumut-bagaimana-pasokan-babi-di-nataru;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;27070;;;
15;08/11/2019;sumatera utara;kompas;https://www.kompas.id/baca/nusantara/2019/11/08/wabah-kolera-babi-pukul-peternakan-rakyat-di-sumut;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;Desa Helvetia, Kecamatan Sunggal, Kabupaten Deli Serdang;20;;;
16;27/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191227135036-4-126034/teror-flu-babi-yang-menakutkan-dan-ancaman-ekspor-ri;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;27070;;;
17;27/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191227165006-4-126131/teror-flu-babi-amit-amit-ri-senasib-seperti-china;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;27070;;;
18;27/12/2019;sumatera utara;kompas;https://www.kompas.id/baca/utama/2019/12/20/daerah-wabah-demam-babi-afrika-bertambah;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;;;;;
19;25/12/2019;sumatera utara;cnbc_indonesia;https://www.cnbcindonesia.com/news/20191225152832-4-125564/kena-virus-mematikan-babi-ri-haram-masuk-malaysia;"babi ""mati"" ""sumatera utara"" ""2019""";09/10/2024;domestic;Dairi, Humbang Hasundutan, Deli Serdang, Karo, Toba Samosir, Tapanuli Utara, Tapanuli Tengah, Tapanuli Selatan, Samosir, Simalungun, Pakpak Bharat, Langkat, Tebing Tinggi, Pematang Siantar, dan Medan.;27070;;;
20;23/10/2019;sumatera utara;kumparan;https://kumparan.com/sumutnews/1-985-ekor-ternak-babi-di-sumut-terserang-virus-hog-cholera-1s71sNaT3KF;"babi ""mati"" ""sumatera utara"" ""2019""";10/10/2024;domestic;Dairi, Humbang Hasudutan, Toba Samosir, Tapanuli Utara, Karo, Deli Serdang dan Serdang Bedagai;1985;;;
21;07/11/2019;sumatera utara;tirto;https://tirto.id/apa-itu-virus-hog-cholera-yang-sebabkan-4682-babi-mati-di-sumut-elgW;"babi ""mati"" ""sumatera utara"" ""2019""";10/10/2024;domestic;;4682;;;
22;07/12/2019;sumatera barat;sindo_news;https://daerah.sindonews.com/berita/1466286/174/13-bangkai-babi-terkena-hog-cholera-ditimbun-di-tebing-tinggi;"babi ""mati"" ""jawa barat"" ""2019""";10/10/2024;domestic;tebing tinggi, kecamatan padang hilir;13;cholera;;
23;04/11/2019;sumatera utara;tribun_medan;https://medan.tribunnews.com/2019/11/04/seribuan-babi-mati-di-deliserdang-terbanyak-di-kecamatan-hamparanperak-dan-percut;"babi ""mati"" ""jawa tengah"" ""2019""";10/10/2024;domestic;Kecamatan Hamparanperak dan Percut;1311;;;
24;09/10/2019;sumatera utara;tribun_medan;https://medan.tribunnews.com/2019/10/09/kolera-babi-serang-ternak-warga-tarutung-siatas-barita-babi-menggigil-lalu-mati;"babi ""mati"" ""jawa tengah"" ""2019""";10/10/2024;domestic;Kecamatan Tarutung dan Kecamatan Siatas Barita, Kabupaten Tapanuli Utara;40;;;
25;15/10/2019;sumatera utara;tagar;https://www.tagar.id/700an-babi-mati-diserang-virus-aneh-di-dairi;"babi ""mati"" ""jawa tengah"" ""2019""";10/10/2024;domestic;Kabupaten Dairi, Provinsi Sumatra Utara;;;;
26;23/10/2019;sumatera utara;tagar;https://www.tagar.id/derita-peternak-babi-di-dairi;"babi ""mati"" ""yogyakarta"" ""2019""";10/10/2024;domestic;Kabupaten Dairi, Provinsi Sumatra Utara;;;;
27;27/12/2019;bali;antara;https://www.antaranews.com/berita/1225899/pemprov-bali-petakan-25-titik-berisiko-terkena-virus-demam-babi-afrika;"babi ""mati"" ""bali"" ""2019""";10/10/2024;domestic;indicate: Denpasar (140 peternak), Kabupaten Badung (44 peternak), Bangli (9), Buleleng (4), Gianyar (3), Jembrana (66), Karangasem (12), Klungkung (28), dan Tabanan (3 peternak);;;;
28;11/12/2019;bali;tribun_bali;https://bali.tribunnews.com/2019/12/11/beredar-info-8-ekor-babi-mati-mendadak-di-denpasar-begini-kata-kadis-pertanian-kota-denpasar;"babi ""mati"" ""bali"" ""2019""";14/10/2024;domestic;denpasar;8;;;
29;08/10/2019;sulawesi utara;kumparan;https://kumparan.com/manadobacirita/100-ternak-babi-mati-mendadak-di-minahasa-dalam-3-bulan-1s0y657fN1W;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kabupaten Minahasa, Sulawesi Utara;100;;;
30;06/12/2021;sumatera barat;haluan_padang;https://padang.harianhaluan.com/reportase/pr-1062071127/flu-babi-afrika-pernah-tercatat-di-pasaman-pada-desember-2019-berikut-kronologinya;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Nagari Panti, Kecamatan Panti, Kabupaten Pasaman;205;;;
31;13/02/2020;sumatera utara;antara;https://www.antaranews.com/berita/1294410/sudah-48-ribu-babi-mati-di-sumut-akibat-hog-cholera-dan-asf;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;48000;;;
32;22/02/2020;sumatera utara;cnn_indonesia;https://www.cnnindonesia.com/nasional/20200222151809-20-477086/47-ribu-babi-mati-karena-asf-sumut-minta-bantuan-pusat;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;47143;;;
33;10/03/2020;sumatera barat;kompas;https://www.kompas.id/baca/nusantara/2020/03/10/sedikitnya-7-500-babi-di-mentawai-mati-akibat-asf;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Pulau Sipora, Kepulauan Mentawai, Sumatera Barat;7500;;;
34;04/02/2020;bali;cnn_indonesia;https://www.cnnindonesia.com/teknologi/20200204104837-199-471431/ribuan-mati-di-bali-flu-babi-disebut-susah-jangkiti-manusia;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;1191;;;
35;21/02/2020;ntt;kompas;https://www.kompas.id/baca/nusantara/2020/02/21/ribuan-babi-mati-di-empat-kabupaten-kota-di-ntt;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kabupaten Belu, Timor Tengah Utara, Kabupaten Kupang, dan Kota Kupang.;1076;;;
36;03/07/2020;sumatera selatan;antara_sumsel;https://sumsel.antaranews.com/berita/482414/ratusan-ternak-babi-mati-mendadak-di-kota-palembang-diduga-terserang-demam-afrika;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;kawasan talang buruk kecamatan alang-alang lebar;878;;;
37;05/02/2020;bali;kompas;https://www.kompas.id/baca/nusantara/2020/02/05/demam-babi-afrika-merebak-di-bali;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kota Denpasar, Kabupaten Badung, Tabanan, Gianyar, Karangasem, dan Bangli. Sementara dari Kabupaten Jembrana, Klungkung, dan Buleleng;888;;;
38;14/07/2020;sumatera selatan;kompas;https://www.kompas.id/baca/nusantara/2020/07/14/virus-asf-ditemukan-pada-sampel-daging-babi-di-pasar-palembang;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Palembang, Sumatera Selatan;1;;;
39;04/02/2020;bali;cnbc_indonesia;https://www.cnbcindonesia.com/news/20200204163329-4-135187/virus-misterius-diduga-picu-kematian-seribuan-babi-di-bali;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;1191;;;
40;21/01/2020;bali;bali_bisnis;https://bali.bisnis.com/read/20200121/537/1192605/sedikitnya-179-babi-mati-di-badung-balai-veteriner-kirim-sampel-ke-medan;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;badung, bali;179;;;
41;11/02/2020;sumatera utara;analisadaily;https://analisadaily.com/berita/baca/2020/02/11/1002119/akibat-hog-cholera-dan-asf-46-600-ekor-babi-mati-di-sumut/;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;46600;;;
42;05/07/2020;sumatera selatan;kompas;https://www.kompas.com/sains/read/2020/07/05/080200723/apa-itu-african-swine-fever-penyebab-878-babi-di-palembang-mati-mendadak-?page=all;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Talang Buruk, Palembang;878;;;
43;13/03/2020;ntt;tirto;https://tirto.id/4888-ekor-babi-di-pulau-timor-ntt-mati-terserang-virus-flu-afrika-eENY#google_vignette;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Pulau Timor, Nusa Tenggara Timur;4888;;;
44;28/04/2020;bali;tribun;https://www.tribunnews.com/regional/2020/04/28/17-ribu-ekor-babi-mati-mendadak-di-tabanan-bali;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kecamatan Selemadeg Timur, Tabanan, Bali;17159;;;
45;30/04/2020;sumatera utara;medan_bisnis;https://medanbisnisdaily.com/news/online/read/2020/04/30/106998/wabah_penyakit_babi_meluas_100_ekor_mati_mendadak_di_kota_gunungsitoli/;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kecamatan Gunungsitoli Idanoi, Gunungsitoli Selatan dan Gunungsitoli Utara;100;;;
46;01/02/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/02/01/jerit-perih-peternak-babi-di-bali?page=all;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kota Denpasar 54 ekor, Kabupaten Badung 564 ekor, Gianyar 36 ekor dan Tabanan 527 ekor;Kota Denpasar 54 ekor, Kabupaten Badung 564 ekor, Gianyar 36 ekor dan Tabanan 527 ekor;;;
47;26/02/2020;ntt;tribun_jateng;https://jateng.tribunnews.com/2020/02/26/ratusan-babi-di-peternakan-warga-mendadak-mati-penyebabnya-masih-misteri;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;Kota Kupang, Nusa Tenggara Timur;221;;;
48;05/02/2020;bali;trenasia;https://www.trenasia.com/ratusan-babi-di-bali-mati-mendadak-pemerintah-segera-investigasi;"babi ""mati"" ""sumatera utara"" ""2020""";14/10/2024;domestic;;800;;;
49;10/03/2020;sumatera barat;kompas;https://www.kompas.id/baca/nusantara/2020/03/10/sedikitnya-7-500-babi-di-mentawai-mati-akibat-asf;"babi ""mati"" ""sumatera barat"" ""2020""";14/10/2024;domestic;Pulau Sipora, Kepulauan Mentawai, Sumatera Barat;7500;;;
50;24/02/2020;sumatera barat;okezone;https://news.okezone.com/read/2020/02/24/340/2173092/6-babi-di-mentawai-mati-diduga-terserang-virus-asf;"babi ""mati"" ""sumatera barat"" ""2020""";14/10/2024;domestic; Sipora, Kabupaten Kepulauan Mentawai, Sumatera Barat;6000;;;
51;11/03/2020;sumatera barat;liputan6;https://www.liputan6.com/regional/read/4198918/virus-babi-afrika-mewabah-di-mentawai-ribuan-babi-mati-mendadak;"babi ""mati"" ""sumatera barat"" ""2020""";14/10/2024;domestic;Pulau Sipora Mentawai, Kabupaten Kepulauan Mentawai, Sumatera Barat;7500;;;
52;29/04/2020;ntt;riausky;https://riausky.com/news/detail/49686/bukan-corona-6998-ekor-babi-di-pulau-timor-ntt-mati-karena-virus-afrika.html;"babi ""mati"" ""riau"" ""2020""";14/10/2024;domestic;Pulau Timor, Kupang, Nusa Tenggara Timur;6998;;;
53;31/01/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/01/31/kematian-babi-mendadak-di-bali-kini-merambat-ke-gianyar-36-ekor-mati-secara-misterius-di-sukawati;"babi ""mati"" ""riau"" ""2020""";14/10/2024;domestic;Kabupaten Gianyar, Bali;36;;;
54;03/07/2020;sumatera selatan;antara_bengkulu;https://bengkulu.antaranews.com/berita/112550/ratusan-babi-mati-mendadak-di-palembang-diduga-terserang-asf;"babi ""mati"" ""bengkulu"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk Kecamatan Alang-Alang Lebar Kota Palembang;878;;;
55;11/02/2020;bali;antara_bengkulu;https://bengkulu.antaranews.com/berita/93354/888-babi-mati-dalam-sebulan-terakhir-di-bali-kementan-beri-penjelasan?&m=false;"babi ""mati"" ""bengkulu"" ""2020""";14/10/2024;domestic;Kabupaten Badung, Bangli, Buleleng, Denpasar, Gianyar, dan Tabanan;888;;;
56;11/07/2020;sumatera selatan;antara_bengkulu;https://bengkulu.antaranews.com/berita/113882/878-babi-mati-di-palembang-positif-demam-afrika?&m=false;"babi ""mati"" ""bengkulu"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk Palembang;878;;;
57;12/07/2020;sumatera selatan;sumatra_bisnis;https://sumatra.bisnis.com/read/20200712/533/1264728/878-ekor-ternak-babi-mati-di-palembang-positif-terserang-demam-afrika;"babi ""mati"" ""lampung"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk Palembang;878;;;
58;04/07/2020;sumatera selatan;inews_sumsel;https://sumsel.inews.id/berita/878-babi-ternak-di-palembang-mati-mendadak-diduga-terjangkit-demam-babi-afrika;"babi ""mati"" ""lampung"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk, Kecamatan Alang-Alang Lebar, Palembang, Sumatera Selatan;878;;;
59;04/07/2020;sumatera selatan;sripoku;https://palembang.tribunnews.com/2020/07/04/ada-ratusan-babi-mati-apa-beda-flu-babi-dengan-demam-babi-afrika-berikut-penjelasan-pdhi-sumsel;"babi ""mati"" ""lampung"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk, Kecamatan Alang-alang Lebar, Palembang;878;;;
60;30/10/2020;ntt;metro7;https://metro7.co.id/nasional/nusa-tenggara-timur-ntt/ratusan-babi-mati-terkapar-diduga-terpapar-bakteri-streptococcus/2020/;"babi ""mati"" ""bangka belitung"" ""2020""";14/10/2024;domestic;Dusu Weto, Desa Galang, Kecamatan Welak, Kabupaten Manggarai Barat, Flores, Nusa Tenggara Timur;100;;;
61;25/02/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/02/25/116-ekor-babi-pt-abs-di-buleleng-juga-mati-masyarakat-diminta-tak-resah?page=1;"babi ""mati"" ""bangka belitung"" ""2020""";14/10/2024;domestic;PT Anugrah Bersama Sukses (ABS) di Desa Bila, Kubutambahan;116;;;
62;11/02/2020;bali;antara_gorontalo;https://gorontalo.antaranews.com/berita/101946/kementan-temukan-888-ekor-babi-mati-di-bali-dalam-satu-bulan;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;Kabupaten Badung, Bangli, Buleleng, Denpasar, Gianyar, dan Tabanan;888;;;
63;29/04/2020;ntt;detik;https://news.detik.com/berita/d-4996634/ancaman-flu-babi-afrika-bikin-peternak-rugi-di-kala-pandemi;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;;6998;;;
64;04/07/2020;ntt;ayojakarta;https://www.ayojakarta.com/nasional/pr-76753366/22-Ribu-Babi-Mati-Diserang-Virus-ASF;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;;22000;;;
65;29/04/2020;ntt;detik;https://news.detik.com/berita/d-4995508/6-998-ekor-babi-di-pulau-timor-ntt-mati-akibat-virus-asf;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;;6998;;;
66;04/07/2020;ntt;antara_ntt;https://kupang.antaranews.com/berita/35186/puluhan-ribu-ternak-babi-di-ntt-mati-terserang-virus-asf;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;;22000;;;
67;29/04/2020;ntt;kompas;https://regional.kompas.com/read/2020/04/29/09384711/6998-ekor-babi-di-pulau-timor-ntt-mati-diserang-virus-asf?page=all;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;;6998;;;
68;22/01/2020;bali;nusabali;https://www.nusabali.com/berita/67475/puluhan-babi-mati-mendadak-di-jegu;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;Desa Jegu, Kecamatan Penebel, Tabanan;50;;;
69;04/02/2020;bali;kilasbali;https://www.kilasbali.com/2020/02/04/diduga-asf-kasus-kematian-babi-capai-888-ekor/;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;Badung yakni sebanyak 598 ekor, disusul Tabanan 219, Denpasar 45, dan Gianyar 24, serta Bangli dan Karangasem masing-masing satu ekor;888;;;
70;03/07/2020;sumatera selatan;pikiranrakyat_depok;https://depok.pikiran-rakyat.com/nasional/pr-09584854/diduga-terserang-demam-babi-afrika-ratusan-babi-di-sumatra-mati-mendadak?page=all;"babi ""mati"" ""jakarta"" ""2020""";14/10/2024;domestic;kawasan Talang Buruk, Kecamatan Alang-Alang Lebar, Kota Palembang.;878;;;
71;11/07/2020;sumatera selatan;liputan6;https://www.liputan6.com/regional/read/4302822/ratusan-babi-di-palembang-mati-mendadak-dengan-gejala-demam-tinggi;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;kawasan Talang Buruk Palembang;878;;;
72;16/07/2020;ntt;regional_kontan;https://regional.kontan.co.id/news/sebanyak-2000-babi-di-sumba-timur-mati-diduga-karena-terserang-flu-babi-afrika;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Kecamatan Lewa tercatat dengan angka kematian tertinggi berdasarkan data yang ada di Dinas Peternakan Sumba Timur. Kemudian, disusul Kecamatan Kota Waingapu, Kecamatan Kambera, Kecamatan Wulla Waijelu, dan beberapa kecamatan lainnya;2000;;;
73;14/01/2021;ntt;media_indonesia;https://mediaindonesia.com/nusantara/376913/100-ekor-babi-mati-mendadak-di-sikka-diduga-terpapar-virus-afrika;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Kecamatan Koting dan Nelle;100;;;
74;31/03/2020;bali;okezone;https://news.okezone.com/read/2020/03/31/244/2191818/jumlah-babi-mati-di-jembrana-bali-terus-bertambah;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;lima kecamatan, Kabupaten Jembrana;272;;;
75;21/02/2020;ntt;tribun_jabar;https://jabar.tribunnews.com/2020/02/21/bukan-virus-corona-ratusan-ekor-babi-di-ntt-mati-mendadak-ini-dugaan-2-penyakit-yang-menyerangnya?page=1;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Kabupaten TTU;120;;;
76;03/03/2020;ntt;tribun_kupang;https://kupang.tribunnews.com/2020/03/03/belasan-ekor-ternak-babi-di-kangae-sikka-mati;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Desa Habi dan Desa Langir di Kecamatan Kangae, Kabupaten Sikka, Pulau Flores;;;;
77;31/01/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/01/31/kematian-babi-mendadak-di-bali-kini-merambat-ke-gianyar-36-ekor-mati-secara-misterius-di-sukawati?page=all;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;kabupaten Gianyar;36;;;
78;20/02/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/02/20/babi-tiba-tiba-sakit-dan-kejang-kejang-babi-mati-mendadak-di-tenganan-pegringsingan-karangasem;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Desa Tenganan, Kecamatan Manggis, Karangasem, Bali,;;;;
79;14/01/2020;sumatera utara;tribun_medan;https://medan.tribunnews.com/2020/01/14/ternak-babi-mati-karena-virus-di-dairi-sudah-tembus-12-ribu;"babi ""mati"" ""jawa barat"" ""2020""";15/10/2024;domestic;Kabupaten Dairi, Provinsi Sumatra Utara;12668;;;
80;11/02/2020;bali;antara_jateng;https://jateng.antaranews.com/berita/290582/kementerian-pertanian-888-babi-mati-di-bali-dalam-1-bulan-terakhir;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;Kabupaten Badung, Bangli, Buleleng, Denpasar, Gianyar, dan Tabanan;888;;;
81;28/04/2020;ntt;suara;https://www.suara.com/bisnis/2020/04/28/173000/ribuan-babi-di-pulau-timor-mati-akibat-virus-asf;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;pulau timor;6998;;;
82;26/07/2020;ntt;sindo_news;https://daerah.sindonews.com/read/113672/174/diserang-virus-asf-ribuan-babi-di-sumba-timur-mati-1595740076;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;Sumba Timur, NTT;;;;
83;14/07/2020;ntt;tribun_banyumas;https://banyumas.tribunnews.com/2020/07/14/ratusan-babi-ternak-mati-mendadak-kementan-utus-tim-ke-kabupaten-sikka-terliti-flu-babi;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;Kabupaten Sikka, Nusa Tenggara Timur;;;;
84;04/01/2021;jawa tengah;solopos;https://solopos.espos.id/puluhan-babi-di-klaten-mati-mendadak-terserang-virus-yang-belum-ada-obatnya-1100488;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;Klaten;;;;
85;05/02/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/02/05/tak-mau-makan-bengong-tiga-hari-9-ekor-babi-milik-peternak-di-denpasar-ini-akhirnya-mati;"babi ""mati"" ""jawa tengah"" ""2020""";15/10/2024;domestic;denpasar;9;;;
86;27/02/2020;ntt;tempo;https://tekno.tempo.co/read/1313113/virus-african-swine-fever-serang-babi-di-ntt-90-induk-mati#google_vignette;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Kelurahan Tarus, Kabupaten Kupang;90;;;
87;11/05/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/05/11/kasus-babi-mati-mendadak-di-karangasem-terus-terjadi-hingga-kini-gejala-kematian-hampir-sama;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Karangasem seperti Desa Abang, Tumbu, Bugbug, Ababi,  Tenganan  Pegringsingan, dan desa lain;350 sampai 400;;;
88;29/04/2020;ntt;tribun_aceh;https://aceh.tribunnews.com/2020/04/29/6998-ekor-babi-di-pulau-timor-ntt-mati-diserang-virus-asf-atau-flu-babi;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Pulau Timor, Nusa Tenggara Timur;6998;;;
89;12/06/2021;kalimantan utara;antara_jatim;https://jatim.antaranews.com/berita/493334/ratusan-babi-hutan-ditemukan-mati-di-kaltara-diduga-terserang-demam-babi-afrika?&m=false;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;wild;Kecamatan Peso sebanyak 40 ekor, Kecamatan Mentarang Hulu sebanyak 65 ekor dan Kecamatan Krayan sebanyak 24 ekor;129;;;
90;16/07/2020;ntt;tribun;https://www.tribunnews.com/regional/2020/07/16/469-ekor-babi-di-ende-mati-kena-flu-babi-afrika-alami-demam-hingga-keluar-cairan-dari-dubur;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Kabupaten Ende, NTT,;469;;;
91;21/01/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/01/21/puluhan-babi-mati-di-desa-jebu-bali-ciri-bintik-bintik-merah-mirip-demam-babi-afrika;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Desa Jegu Kecamatan Penebel, Tabanan, Bali;;;;
92;20/01/2020;bali;tribun_bali;https://bali.tribunnews.com/2020/01/20/sentra-ternak-di-wilayah-bali-ini-keluhkan-banyak-babi-mati-dinas-langsung-cek-laboratorium;"babi ""mati"" ""jawa timur"" ""2020""";15/10/2024;domestic;Desa Tangeb, Bongkasa, Sedang, Jagapati, dan beberapa wilayah lainnya;;;;
93;03/02/2020;bali;cnbc_indonesia;https://www.cnbcindonesia.com/news/20200203180742-4-134887/misterius-1191-babi-mati-mendadak-di-bali-ada-apa;"babi ""mati"" ""bali"" ""2020""";15/10/2024;domestic;Kabupaten Tabanan 537 ekor, Kota Denpasar 54 ekor, dan Kabupaten Gianyar 36 ekor.;637;;;
94;30/01/2020;bali;detik;https://news.detik.com/berita/d-4879188/564-babi-di-badung-bali-mendadak-mati;"babi ""mati"" ""bali"" ""2020""";15/10/2024;domestic;;564;;;
